X_1,X_2,D_1,D_2,C_1,C_2,I_V,Y
-0.34746294064814764,1.0946867850957722,0.6303906399420545,0.8877030513596907,-2475.3276079154684,2500.9951698046325,-2.1125501773504816,-0.1647226129626772
-0.5252297592081544,0.4150476228790155,0.9440316114667033,0.3576702827584639,-2550.5006863125163,2450.4421159461103,-2.0579308597821164,-0.42652473216427794
0.2448319793869666,1.4386544018231875,-0.37088158838274216,1.006385725861648,-2499.7690264345406,2701.6184862020514,-2.048703754872778,0.2508156574594964
-1.6950876122237102,0.009075818336671261,0.2991595107781292,1.3110171070250813,-2426.508472462254,2425.0093654721136,-2.013331137357166,-1.0406512588069914
0.42822799878156975,-1.654641254050083,1.032384175001755,1.488308437232535,-2599.5211213777065,2498.4089987941825,-2.0391801942840897,-0.8727023154593617
-0.597186861658294,0.4192480461918762,1.4727185658111621,-1.8380918983473946,-2400.6034730391493,2275.4058677893986,-2.0631279793628536,-0.4585564169360026
-0.705529814460755,-0.580997015430396,0.6305612411984585,0.7661386984932457,-2500.7586342090976,2549.3695564300647,-1.8937869176140678,-0.9483729353511224
-1.054055305809754,0.4385348519304141,-0.7125120380847388,-0.6080403747157254,-2626.064190452981,2425.4477671646027,-2.138280908990667,-0.6824821387816
0.6211176636617386,0.15673178335196603,0.3262433584756997,0.42834796612349907,-2499.3850320161764,2675.171125518558,-1.8335483172241451,-0.09572915908789019
0.3018406210421024,-0.09934410295602862,-0.5780330849029766,0.23684828601304383,-2549.6951708579577,2374.9083719438754,-2.14910493294973,-0.2977020457737768
-0.10993813355796785,-1.1519192727769159,0.44535434374886856,1.6620259745241703,-2625.125472869822,2523.912674331304,-2.0653674087891365,-0.9241361235697071
0.8864201713717277,-0.3830880013358352,-1.743674790926574,-1.1604598011571565,-2424.1226249324177,2574.588978498567,-1.7833398861492256,-0.1929183702386334
-0.2901980626382825,-0.7452028310670187,0.4717185057836318,2.141725272251256,-2575.279349536932,2699.1528220446817,-1.9634959021570526,-0.8637618513082505
0.6767787039381923,-0.009883472936673137,-2.149822098639434,-1.2717950832341174,-2724.2234854870603,2599.9901165270635,-1.768861446997641,-0.09614733462440861
0.1594858596858648,0.854997539536497,-0.20899864991137707,-0.791753118043316,-2574.842047658196,2600.926247334498,-2.003951856147238,0.04741724437753311
0.9184910599145691,-1.1822673038717217,-0.1975378965576054,0.03269891116092022,-2599.0815089400858,2373.7520511792463,-1.7987694165299801,-0.515913303105001
1.0702265688026296,-1.6035502225692617,-0.27782631558103704,0.5840187915755486,-2448.84744831052,2323.5379395029513,-1.6466407734554591,-0.47190072186341125
0.11362418777990872,1.2978540197964004,-0.7392315038598364,0.8770058944247323,-2249.88637581222,2251.0916529138476,-1.9787586900047496,0.17260372284271014
-0.5130859271184777,-0.5923553449965135,-0.0026437661357927187,-0.5525596222435853,-2425.5027205548536,2724.2981876890804,-1.796433367432763,-0.802936006899096
1.4534294335397506,0.2864119458689167,-1.7458195106025909,-1.5017756534186963,-2373.7332495762726,2750.3150531404563,-1.6520227033048145,0.30901386805506204
-0.2023344729250259,-1.4208619330686283,-0.7100005077708429,1.3281648864967162,-2725.234621888818,2523.6332661405722,-1.946015052200968,-0.954914069349877
1.1778278560129374,2.404854111549246,-0.3795163138244893,1.6864735428712883,-2673.7397241940666,2452.333422801305,-1.7785415601786487,1.0785187032927814
1.443028323060941,-0.6793664724746752,-1.602474359505664,-0.6738589874399694,-2623.4998220403827,2324.403952057168,-1.6088919121880494,-0.03616270154356783
2.1018528356500847,-0.7104419953076847,-0.0809341139402717,-0.10917216338522841,-2447.9805727657476,2724.248173034092,-1.944147998710667,0.2026697458930915
-0.3471942832063987,0.08037828753357652,0.8220921354992826,1.5868360789373266,-2650.353871096345,2350.069317055304,-1.851813059990571,-0.42479232478999557
0.3586547057406902,-1.5444306121194658,0.6749834756330018,0.4340566606373398,-2349.6559842618403,2598.2153246259954,-1.620397754062882,-0.9815127419811188
0.38702259094864305,0.23550937873735037,0.1474558645497098,0.042144477965244606,-2349.6170513310612,2725.2541635869543,-1.8774771948325115,-0.08996727554222878
-0.17001276840444063,0.9714246361065658,-1.461832208096225,0.35851190486709655,-2650.183891361744,2325.9927746281087,-1.7933403611621535,0.01004242507921628
-0.3287713502378362,-0.025162822299857023,-0.07367929453509933,1.0081623035643759,-2475.3099844159387,2549.974333921254,-1.7267613236085642,-0.49508353097285684
1.6685930203734929,0.22769610712550142,-0.21924688004738352,2.1884002486402587,-2723.284182648861,2550.239433019864,-1.5693143401709095,0.36350284306330594
0.22933868358485623,0.8639871260672649,-0.14161479315891481,-0.624167447845952,-2499.7729319964506,2725.9232803602094,-1.5992406869849505,0.08229403569278532
-0.5654962899551284,2.0034977519105186,0.49166153865395923,-0.6825243102870205,-2700.5872461472613,2602.022949186395,-1.5551658317623827,0.20782591212241958
1.347527714261417,-0.807330453196376,-0.03190527171927753,1.4488928484111372,-2648.59962806165,2699.145179520145,-1.8608833806805785,-0.13349256156640477
1.1123967816887073,1.6215114683541718,0.07703465020446577,0.6152965012851461,-2448.9617630037574,2401.4151372814727,-1.5439627332324797,0.7145229637119622
-0.9308838242357308,-1.847324769590765,-0.09874972936230282,1.7729987032878405,-2450.9809313416677,2423.370995430452,-1.7980145584402112,-1.3972688047097068
-0.7920036604881976,-1.1271094541994247,-1.3247384416688235,-0.009567356328514132,-2750.8625782440963,2598.8728905458006,-1.6607594580925746,-1.1548727679557846
-0.311825692448962,-0.6971708347981287,-0.11120128840730527,0.2533472389707088,-2250.295413813899,2349.2798455113075,-1.8009142209937319,-0.8142779267205474
0.15961363028342795,0.23646073635480938,1.88671729310004,-1.1322501746217846,-2724.8260211429915,2700.2688185213296,-1.7028092303906195,-0.17882043626653124
2.4738311522093426,0.017351426140503272,-0.9250270171839404,0.40488973681364626,-2522.550422094381,2250.0166130675816,-1.5465531764852936,0.6584425398531485
-1.3322945602450171,-0.5651556666857991,2.42130092601407,-2.1066127028547883,-2351.318270406979,2749.316844798512,-1.4909803088422418,-1.110842110834143
0.9214917844338747,-1.0371428376320067,0.5313624842657311,-0.042335411038058025,-2274.1858664817137,2299.036190494322,-1.4453587685266271,-0.41673279099503685
1.1675648932744738,-0.8351499338020227,1.6121642435049373,-1.227104077410975,-2498.730907724702,2249.263102999587,-1.6828069468829965,-0.12776675965954598
-0.2712039287858518,-1.926647151187937,1.014813595633711,-0.8736244649306828,-2675.318888136045,2572.819289488216,-1.5839083543947872,-1.3085274588342455
0.6064662485787641,-0.7435721613534002,0.7012950239185657,1.9652401230051835,-2374.446016407548,2424.313080955702,-1.5432030054288126,-0.3653851939264451
-0.1642131524991661,0.2228999372918185,-0.8624453771009065,-0.4928978843673256,-2500.1710553671865,2350.2277455881026,-1.4805144502186705,-0.2803644195050281
-2.0497154780973004,0.6931085973880448,0.0472075720278456,0.07392477972210995,-2376.9472297041925,2425.7152290845384,-1.4668022961376994,-0.8837716567182912
0.5318603782039135,0.11095618024340428,-0.0617193868053746,0.6163354841040165,-2274.4739207128637,2700.1089387951483,-1.632710308250389,-0.0375612202461787
-0.24826959008923974,0.6174741116532361,-0.8489236253055928,-0.04791196931763556,-2550.258403042746,2650.6174741116533,-1.4005347261035583,-0.1867033732073892
0.8811325828799406,1.4938240738536235,-0.14094612248240998,-1.0224863389545864,-2524.032669664447,2476.6251492671595,-1.689179623701554,0.7985378385164047
0.8511851980435927,-0.5290249989617981,0.2262743369558217,-2.7972896242702796,-2324.148814801956,2699.372146155078,-1.4423448438397304,-0.1785187577704021
-1.4590151539908607,0.08683188836357383,0.7443925406501078,0.13359471071107942,-2701.472650809636,2650.0902370604567,-1.3796878009052758,-0.8879168263428412
-0.20772004802076977,-0.16163166026537173,1.6362538613974071,-0.8234930508882985,-2450.205621865717,2699.816250323067,-1.3560110928099471,-0.4759844527546782
1.8019370573503868,1.2321494743330725,-0.8727684888057733,-0.2758050331196044,-2348.3868373010387,2351.1355102998755,-1.6072093042901934,0.808388671400807
0.4087235739662417,-1.5585100615039589,-0.5745123952847915,-0.6827813094155303,-2674.5754036658795,2498.570174255501,-1.4975554864796892,-0.7697308970396618
1.9108077685616631,-0.5864112026577053,0.09640920820925396,0.40137535100319893,-2447.986460630978,2299.5004645310696,-1.4573216887795128,0.28233209312413904
0.7361997731033948,-0.987861973525518,0.11576936634884955,-1.1538919981908773,-2749.250166897765,2723.9841796687333,-1.6025005712097316,-0.3586749736052718
1.0240263724244907,0.33368592717343104,-0.37151159409466805,0.17811428770784343,-2698.810808083636,2325.330136076884,-1.348179363412312,0.29250441617319434
1.1876448044395278,0.17541635514524748,-0.23613609986695414,-0.8840904667939238,-2648.789515872398,2375.1700464667224,-1.4614773173542288,0.24137336183487246
-0.6656135972758759,-0.737798365244433,0.07517464410432956,0.7586642495070097,-2375.6022218261064,2474.2060648026177,-1.29924456609389,-0.8544392973233758
-1.9947977159085515,0.8654127060512311,-0.8127696110761237,0.40500340907634874,-2426.7916238744733,2250.802960242728,-1.306999983856069,-0.7294230879906914
0.14653625215182253,-0.3477229709109126,0.0675183342379135,-0.741644323288188,-2399.845412305422,2499.665650989509,-1.3446708264658271,-0.38030821747717286
-0.19569074173160103,-1.0967931828996942,-0.7141764804886094,-1.267419207283973,-2450.1956907417316,2698.8499644295807,-1.5515493261681885,-0.7509757809439266
-0.23129379376146791,0.07720021636313591,-0.8058985909329729,-0.34014356789094546,-2550.240734356772,2425.072004047954,-1.4337431105849396,-0.3172467171021102
-1.642671535068887,-0.5737106295066724,0.5543117781739952,-0.10385325427835503,-2451.4905723188585,2749.342623237024,-1.3958553340847717,-1.2197886520149597
-1.873445417698718,-0.6786307825573936,0.596099254822845,-0.051332603671517624,-2527.012957310506,2274.400432997935,-1.3084202371995999,-1.4596669987237614
-0.4235878306099013,-1.2852179682748512,0.2900591803477108,-0.3780135730864943,-2600.440531343834,2523.5576998356028,-1.2981471262684396,-0.9354970636214527
0.4831463471225411,1.0199319789938786,-0.49458985113977394,1.2960163428151026,-2724.5123800755896,2475.952577980381,-1.3665829946592325,0.2676035111757272
0.7722554249554378,-0.5515672825745634,-0.2069865995891851,0.6567955303998793,-2449.3119906214033,2449.418778562448,-1.4176229583086413,-0.25253085025615574
1.2742072564306006,0.8342016651631027,2.301800127446437,-1.0261365086829375,-2348.7652012154176,2725.841925754655,-1.3238649707465382,0.5247370121142612
1.1730527306250251,-1.5524478343472172,0.015134238113164498,0.5943057358166826,-2723.758614100601,2748.418803131684,-1.3079678639541645,-0.4163480387120203
1.6157277282696045,-1.6599388206077326,-0.6154036322955161,0.4220417516389614,-2448.259985523402,2323.4715414820143,-1.2934596709125183,-0.19932930444225977
1.5718230983698216,0.48141554679816195,-0.37176693137397676,0.9267379531404747,-2373.340853396165,2375.49176856931,-1.3324784397213945,0.6428255396794551
0.046729467202624705,-0.6951289393972248,0.032999934710661316,-1.3898858738356745,-2374.950674451286,2624.2913734112944,-1.3131573354137986,-0.5482061646467633
-0.030279648091404,0.3843380331244088,-0.6435793197505414,-0.6132219735209373,-2500.0299798495953,2550.430796476689,-1.4440836213803836,-0.10937028752736404
0.022893755655931533,-0.15901862185927293,-0.6691546574354407,-1.247688740280156,-2249.9771062443438,2449.8268463895306,-1.40400978229392,-0.3416778189594215
-0.35545108605017395,0.19765417921641068,-0.2953742186319009,2.676084794191114,-2675.348929047774,2400.206247839182,-1.4035490811566487,-0.3155112421582821
0.6012338563750207,0.501364436705213,-1.4210418176791964,1.3515140209619554,-2599.4156231676357,2675.5060942898817,-1.2791228389259315,0.16514168745626978
0.402289213504125,2.6794276325126836,-1.494154792911512,0.8231583753236099,-2499.5530119849955,2577.8161331239676,-1.1703418434875643,0.9313741186265249
1.3705400659722007,-0.3541798374886756,0.6279021655327894,0.5583602477420964,-2448.586179721418,2399.6263597318803,-1.2120963958428836,0.16185827417036572
-1.1878616302049958,-0.46116956712927387,-0.8099402942031679,-1.0578986666781827,-2250.99913595064,2449.5340761074362,-1.1828737894073096,-0.8022419242537836
0.8800731386518529,0.9154994657041727,-1.1767223375550961,-0.13852051088780723,-2474.1857267221817,2700.8988540208734,-1.2596259261416192,0.44003338205719505
-0.07955402224112729,1.6632585700412807,0.14495435760553202,0.27992682275174413,-2600.084424676664,2251.360847920943,-1.2591090273716077,0.3205284632362577
-1.9557794729657747,-0.6375912768172965,-0.6959947812530051,-0.10395999648395823,-2601.9747676231887,2374.3819268234934,-1.2230476954270295,-1.3709184302417547
0.3939276105286576,0.22580419916273087,0.8818486694419794,-1.596641242426495,-2499.6385985224506,2375.2123900883216,-1.2661157391936089,-0.012842992303603485
-0.3414660427375541,0.3066699856985139,0.47236356199217144,0.04692541883729692,-2250.326935572834,2550.315963015568,-1.1138640924672933,-0.26623375811031674
0.8738218459295467,-0.18755878405477655,-0.9937078808609375,1.127282194904497,-2374.1441950993476,2274.827597481323,-1.274703321689519,0.040746607607282506
0.16178625063858557,-0.45990265207988257,1.0508582300336016,-1.2687545176096386,-2599.833408217164,2674.54009734792,-1.3236185605759707,-0.3410474888379106
0.9621864494186333,1.0409631547863196,-0.7667433661695889,-0.8943547303412641,-2399.1447231560724,2250.9008334993346,-1.3570782721004104,0.5354940063551458
1.0663560552524047,-1.2727441979362695,-0.7105597383655305,-1.4375624669405662,-2723.933643944748,2748.6666489354952,-1.2670687763466022,-0.36333388833865754
-0.4799652617548937,-0.30538457423347837,1.3802323537381846,1.29427948063853,-2325.4601728798266,2524.661056681345,-1.1161820716937645,-0.5197261841973421
-1.244889915366686,0.8659065842186436,-1.1384870790341342,0.39755373831388224,-2476.3111074640565,2651.019845532524,-1.3190982258942787,-0.3774953539537922
0.3168223109237006,0.29326775609723776,0.6805818187016813,1.987870262869904,-2574.649110773923,2625.2905010791533,-1.3271900789635664,0.0032088056000831784
-0.9069125711211233,2.123304100771491,0.8066932844051972,-0.8537910388622927,-2450.9355519154724,2377.017138895733,-1.3093920448611909,0.23173321853786666
0.7553120487882523,0.7093370055237347,0.9150094465897263,-0.40322296084374926,-2624.258805933432,2700.6964399690596,-1.224038594060697,0.29128402203847586
-0.14287291003986052,0.6823040463698331,-0.7123894801855727,-0.9366597461860473,-2725.1605479092204,2300.6974663585115,-1.2358464767244313,0.004751734273663742
-1.865522470141448,-0.8606755698140784,-0.6920462090447634,0.2687032702606623,-2477.007464397217,2449.2332163105293,-1.1972791338423054,-1.336254977646831
-2.2740300682277623,1.3648590509987055,0.3946563786777228,-0.5144966149737561,-2302.071393725514,2601.5100568223816,-1.3042521971078318,-0.5199883070001612
-0.7529535497315676,-1.9440515746078793,1.2075044886378206,-0.5575201186328657,-2725.8461024424823,2323.2099327085293,-1.0766311474012922,-1.3988492363997047
0.4540649087364527,2.0148639146185996,-1.1221767884245148,-0.696737549650024,-2299.578040690871,2427.0572821022947,-1.1545908710265134,0.8096396362886685
0.3296605519455604,0.5913234796822047,-0.24127148184408598,-0.9969360060110992,-2249.717433812618,2600.597064484339,-1.2615358968470676,0.12657547894266963
0.9100515495642826,0.7989062556918481,-0.34072124443667196,-0.18279536314802028,-2374.099428154077,2475.7190156301226,-1.1128935282967183,0.45455933698724627
-0.8355707454436527,-1.7354707807292753,0.3012941800577353,1.2533586872997862,-2275.7838859570656,2673.2805983931667,-1.3012150565078637,-1.2606342704296003
1.0053819495697154,0.7419664244996433,0.08917740266334001,-0.935486715968415,-2499.0776312389266,2450.807918995566,-1.2519726604759827,0.4162401927620094
0.1036828168398679,1.0836450314573083,-0.7175046966469784,1.103979033444652,-2524.8836448388797,2501.1652097112446,-1.084695722545055,0.29294342159101355
-0.9395397519447402,-0.8141366243853705,0.2485173568125385,0.41239676457175023,-2626.0066497342264,2474.1142909251193,-1.186169747203799,-1.0250446121704637
0.39627209439440736,-0.6722281041807237,-1.4229756257814263,0.7672902995476839,-2624.562015053564,2699.202190821412,-1.0560940239274736,-0.3923867163585315
0.4360207059915691,0.023991462139045315,0.3475032552449775,0.7580661404146672,-2399.5450218720084,2625.0235430235944,-1.0722778511511226,-0.0331784542037315
-0.659925455766677,0.01258044819694279,-0.28509002822472423,-0.40892298944765576,-2400.5759349432146,2500.0119813792353,-1.1998587787147632,-0.46348100215660426
-1.4134889619472568,-1.9401711545827174,1.1897507991451786,-0.1774843686582173,-2501.39949402173,2522.937291719865,-1.1016154886824654,-1.4960266712411137
-0.4841938081155156,0.27385317175635343,-0.15495319954482953,-1.5757493238935512,-2500.5150997958676,2325.2625602574567,-1.0781594616738965,-0.3574703276948161
-0.652355944789076,1.4437232911597013,-1.93254020590085,-0.04287535359036883,-2625.691892668716,2526.325600476429,-1.0955152926536982,0.029854009838426714
-0.7703006932142228,-0.37677926703867887,-0.8439184840121985,-1.4892416819177154,-2500.8194688225685,2674.5968461842685,-1.218001568937047,-0.6637932956737037
1.457436721858852,0.13033208125094686,-0.10939456315473339,-0.9406237096877053,-2398.704500691681,2375.1125595247167,-1.218237275053531,0.3636550873182985
-1.1635837736439911,-0.50986922197353,0.09543528135221635,0.5702835571994737,-2476.1076422460646,2749.4501410351268,-1.186773679064702,-0.94754549222451
2.23107532311911,0.4520533157944941,-0.8051898069923029,-0.04874999043496902,-2747.3030957632627,2275.4520533157947,-1.1067388655973305,0.8814054763346987
0.704312308762731,0.41218834584874336,0.4862070704026815,-0.15218210771197227,-2274.318165743645,2250.3824427951176,-1.183671107868634,0.2509193550383249
0.8996379560244013,0.7290751752658633,-1.1378860004163847,1.2385776278217955,-2699.0283910074936,2475.7761122833476,-1.090557114170473,0.48937104118973224
-1.2589305648192275,-1.487106044487322,0.10582520184322546,-0.21039663090220956,-2251.1108210866055,2698.3611484407693,-1.0765479006608818,-1.346791652341631
0.08574932330933385,0.3074855702127871,0.2543450850642219,-0.211652142343888,-2399.90953917541,2350.27791965,-1.0886976076666905,-0.05931247721887891
0.8946577209766542,0.6257482642611977,-1.4647655003880218,-1.3254739957909267,-2524.028382475068,2550.6718560311015,-1.1526801947074707,0.437145908458146
1.56289976724836,-0.3310097980301334,0.22878886270188073,1.2052429128286553,-2423.58316563156,2474.647634731129,-1.0471271259947879,0.21450083359066643
0.8346196513882318,0.35880778058594376,0.5583234008075483,-1.0830662010321854,-2449.2564297651265,2350.3372793137505,-1.150955711973106,0.24055336563714344
2.2070460704581074,-1.260471987943426,-0.0442538237998357,1.5332544458170525,-2597.6336825636326,2273.739528012057,-1.1477388686910903,0.13965521472319423
1.130347455695115,-0.3797150194830355,-0.13114139617291698,0.9949289209674732,-2373.8327933881405,2724.5733099265603,-1.0522463417178747,0.136864897385964
0.3873558128919364,-1.8388688592494884,-0.10109547354160152,-1.0898347522688383,-2474.5920401545072,2348.321809002238,-1.1246720395431633,-0.8050812792920286
-0.5960346521043689,0.982544655716111,-0.7862908910162942,0.3443057112352986,-2750.6185265257686,2275.8515387016205,-0.9538795289875001,-0.0638754549716595
1.1990635291427105,0.42543194625419745,0.8472087368811311,0.14565325897559267,-2673.7170020238177,2350.403945484322,-1.0579571166697201,0.41107920298109674
0.13124662397885922,2.061473523746645,-0.012994532595105123,-0.6987967371222357,-2449.8739003024516,2626.9858231192056,-1.0787604804984996,0.598505255251362
0.24119277352300003,-0.04654898162201928,0.04636112662304287,-0.5740803118023279,-2399.753675465338,2424.9574032904025,-1.004047620649253,-0.13155343939984732
-0.6916650708844079,0.5687343638985229,-0.4161650340875133,1.01401785380344,-2275.684146972288,2475.6187329892964,-1.013595660276072,-0.2727055934480126
-0.8715119425032116,-0.6284252146014252,0.7186489792997581,-1.4653615961868542,-2275.793075867678,2324.453798645253,-1.0943298352796285,-0.8553317785410112
0.7287700912436014,-0.6447191354685504,-2.0586923288814947,-0.572919361455282,-2374.286256096205,2274.407379380529,-1.1293557472967743,-0.1521429628418636
-1.5536651621291035,-0.78232132467622,1.679821079929649,0.30408820942779224,-2376.587077316153,2549.1510981370534,-1.1307289604870436,-1.2670694983402424
2.6704887667566615,0.09349708263642728,0.20901560980610898,-0.6047332172340532,-2372.5369278364865,2575.1035505323825,-0.9857211090100416,0.8196219557731466
0.038409966471896026,-0.6282360304028399,-0.7447642959791382,0.6344176275738529,-2399.965213615271,2724.30124768047,-1.0045053736188894,-0.4156445644919297
-0.133784233427935,0.4440622963744882,-1.572521632577396,0.4643992410465124,-2675.159054588631,2300.4489421018293,-0.9699462169914047,-0.06298931311647238
-0.7504440048735735,-1.0513861425696749,-1.6010490717070012,-0.24168307128007344,-2350.7837970717565,2323.9919699870206,-0.954990220557768,-0.8732532360302796
-0.5009716026180981,-0.9108158339271456,-1.0952378136365162,0.6501714444548718,-2275.5009716026184,2574.123233356126,-0.978501400402797,-0.7777011057390809
-0.5320591277648505,-0.013499401263928157,0.14134021588291182,-0.1263615055349743,-2475.572541887486,2499.9851654931167,-1.0721035104798522,-0.4401595608834211
-0.7425153634870912,0.6526175818218148,-1.769456582354496,-0.19803003067056008,-2350.658457020451,2400.666503062286,-1.000688259565624,-0.1865960914094567
-0.718609337867671,-0.03481971284579062,0.21925917440967316,0.48854162412614227,-2650.698831099211,2374.9675698752903,-1.0203446301718178,-0.5087740956485176
2.3997715086131914,-1.3338336780916868,-1.7016301744918894,-0.6044687873490099,-2447.738676847653,2673.6661663219083,-1.0107528845804947,0.2326588720358564
0.9142297711110027,-0.7723865194189486,-0.9754432994519175,-1.8530309956821576,-2299.105221926147,2599.220114582334,-1.0398201332242092,-0.10818560731146643
1.0160674525072118,-0.5918845406269777,-0.8202039190140386,-1.6660805985717404,-2299.005551003929,2349.395248404142,-0.879183782829732,-0.018514996369029417
0.6205600074593834,0.11828695154360648,0.5494109847586216,0.2992819811667298,-2324.4396885369542,2300.104638457135,-0.9371231648873715,0.09673047631209837
1.4643954620479895,-0.5494959889508432,-0.7204785219016815,-1.4707313013435495,-2373.7236920284904,2374.5210814775196,-0.9319377066721329,0.14158923701717008
-0.3152140206329687,0.37238278475025605,-0.1886085431928575,0.017132939461675527,-2300.29896587524,2375.3401573514543,-0.927048744300354,-0.16190655320639832
1.1983325158310973,0.901681107038019,-0.6968878517672037,1.015476039384213,-2673.730479413922,2250.811512996334,-0.9065076984506073,0.6038424634397647
0.43141000747108216,-0.5970695708117603,0.24062990008452292,1.1414977257317944,-2374.5593123579597,2524.3783090035877,-0.9362650621963636,-0.24921870643744531
-0.23590080884959366,-1.20200352804403,-1.0510716324148899,0.3886081221966101,-2500.250958307287,2623.698862160365,-0.994061278060947,-0.8011078839403512
-0.09310325315527485,-0.7475379471047049,1.8240735055317987,-1.0997654080586263,-2525.104482539652,2274.370130063088,-0.8494539938715102,-0.5425035720441297
1.3907966169117407,0.2511208179356178,0.13636413796463653,0.8601790797550883,-2373.7535313339,2375.253792315999,-0.889825590409003,0.46213141657697254
-0.024346486561877642,-0.7605582763691219,0.7321587900907686,-2.170070195908081,-2625.024580587394,2549.246825784566,-0.8718494216168139,-0.5098354015640729
0.6901686033556876,-0.14915811911706756,0.6566900883888644,-0.1741570160287732,-2699.269233243506,2624.8433839749273,-0.9957871456904478,0.02791538361216409
0.5347455655400148,0.9488207333199223,1.1951975267376878,0.16044756664163926,-2699.3583053213524,2576.0622666905647,-1.011223931656775,0.49898011144036925
0.17504865678166634,0.739446961900078,-0.2863933471577779,-0.04410601046856417,-2299.8230277316056,2700.8406344408972,-0.8948089972081681,0.22418735521853228
1.0290826039102319,-0.5595972130456722,-0.6253470519681488,-1.1768281364334496,-2249.035235058834,2349.4219545271835,-0.9360853578370298,0.0009913004900006695
0.1471020237108177,0.29096502730346696,-0.6664320750710451,-0.8251287720646394,-2424.8627990740392,2425.287995996413,-0.8155886081551228,-0.0061390948965275175
-0.2745609547068886,-0.6702817463799532,0.2676417091571459,-0.6842224674759095,-2600.269380559335,2624.2432302863454,-0.8119014109841912,-0.6123863241824536
2.0242370327001895,0.43689930176141656,-1.590023427433968,0.8220132713990956,-2747.8793707276477,2450.4757347952514,-0.9645892512857757,0.7065164955181614
0.5506691817845173,1.6690915152611667,-0.24607915902298344,-0.33030090155486364,-2274.4886643312,2351.4801377588165,-0.9428615662631452,0.6615157847305554
-0.8457585549656138,-0.9025076007858142,-0.06518979843439929,1.1438003597810953,-2700.86171626355,2499.1404689516326,-0.9593847380970962,-0.7917533906750758
-0.2568605348644627,1.7741646850369246,1.6479491075651675,1.0091578071484373,-2500.2621025865965,2601.7084548818875,-0.8055547879609001,0.4068368557119689
1.559799129669719,-1.7602940163097462,0.126535134920326,-1.928285094290149,-2623.4252028017754,2448.341261407708,-0.9664766646623661,-0.25865148384174336
-1.8864573144762715,1.2762558399533694,3.00760230766611,0.9489401244242288,-2626.8172295231197,2601.458578102804,-0.9633099836847988,-0.3375480098830579
-0.24628361169915153,-0.14272560625727754,0.8457883570683082,0.3879848949681449,-2550.2730535694927,2699.857274393743,-0.8968170100306855,-0.33415340662743814
-0.007645660639806956,0.6810556286753381,-1.9090718184594513,0.06635205210062242,-2650.0085309476613,2550.7550834144013,-0.841671955571983,0.1249536471766991
-0.5315202465312638,-1.829282414391172,-0.3974809008729572,-1.521136256679724,-2550.553214950471,2473.093695168161,-0.956640863046426,-1.2772165078783773
0.5806787210809922,-0.178877713282964,-1.2394337716183201,-0.2465253813715577,-2699.413894374984,2649.817682330692,-0.8570609667134454,-0.02287726530156292
